,Q,m,${\beta}$,${\gamma_f}$,${R_c/H_{m0}}$,${s_p}$,${s_m}$,"${s_{-1,0}}$",${G_c/H_{m0}}$,${A_c/H_{m0}}$,${B_t/H_{m0}}$,${h/H_{m0}}$,${h_t/H_{m0}}$,${cot\alpha}$
4311,0.0037762901055542,1000.0,20.0,1.0,1.1904761904761905,0.0210072528792748,0.0302504441461557,0.0254187759839225,0.0,1.1904761904761905,0.0,5.714285714285714,5.714285714285714,4.0
10270,0.0226323993293332,50.444232333115686,0.0,1.0,0.8584474885844746,0.0209651304582305,0.0357312911391535,0.031421273661904,0.0,0.602739726027397,0.0,1.917808219178082,1.917808219178082,2.72
6609,0.0001362741021849,1000.0,0.0,0.47,1.5358583886502668,0.0238302258238533,0.0334993557203383,0.0270006461395098,1.1606171642273369,1.5358583886502668,0.0,8.824677860210855,8.824677860210855,1.5
1373,0.0040962794627368,1000.0,0.0,0.8041322314049587,0.8264462809917356,0.0407553337343935,0.0586876805775266,0.0493139538186161,0.0,0.2066115702479339,0.0,3.78099173553719,3.78099173553719,2.0
568,4.02380655146695e-06,120.0,0.0,0.47,2.5441696113074204,0.0182716858486003,0.0263112276219845,0.0221087398768064,1.7632508833922262,2.9328621908127213,1.413427561837456,1.9434628975265016,0.5653710247349824,2.0
10054,0.0001960449387542,42.38482676124153,0.0,0.4,0.876577840112202,0.0235580291168037,0.0424394902453906,0.0282521180135611,1.402524544179523,0.876577840112202,0.0,2.1037868162692845,2.1037868162692845,4.0
10480,6.985546253602759e-06,21.78273401620913,0.0,0.47,1.9672131147540983,0.0268179857574237,0.0386178994906902,0.0324497627664828,1.3114754098360657,2.4098360655737703,2.295081967213115,2.2622950819672134,1.4262295081967218,1.4
1925,0.0061161239122879,20.0,0.0,1.0,2.0208824520040416,0.0192711540171272,0.0277504617846632,0.015154092083733,0.0,2.0208824520040416,0.0,1.3472549680026946,1.3472549680026946,2.0
3965,0.0006758469827159,1000.0,0.0,1.0,1.4554024655547495,0.0356052476564964,0.0446156199750039,0.0430823496643607,0.0,1.4554024655547495,0.0,3.6258158085569256,3.6258158085569256,4.0
10071,0.0006375800473418,83.86972965131005,0.0,0.4,0.6713780918727922,0.0270919265738778,0.0498755291628468,0.0339025048560916,1.413427561837456,0.6713780918727922,0.0,2.3321554770318023,2.3321554770318023,4.0
1802,2.4577833938192496e-06,1000.0,0.0,0.43,1.9666666666666668,0.0145290237935047,0.0209217942626468,0.0175801187901407,1.7866666666666668,1.7000000000000002,0.4566666666666667,2.033333333333333,1.08,1.5
10156,0.0008553807010856,30.404494382022477,0.0,0.4,0.9491268033409264,0.0155777191380967,0.0401199729439881,0.0224126482927875,1.518602885345482,0.9491268033409264,0.0,2.2779043280182227,2.2779043280182227,4.0
5285,5.512783256367293e-05,50.0,0.0,0.38,1.255813953488372,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,2.0
1407,0.0025207998153841,1000.0,0.0,0.7,1.1811023622047243,0.0378949929248093,0.0545687898117254,0.0458529414390193,6.299212598425196,0.7874015748031495,0.0,7.2047244094488185,7.2047244094488185,2.0
220,0.0011349444016904,13.18,0.0,0.4,0.9488636363636364,0.0368557266502675,0.0530722463763852,0.0445954292468237,1.0380681818181818,0.6647727272727273,0.0,1.494318181818182,1.494318181818182,3.0
4012,2.29440205509462e-06,1000.0,0.0,1.0,1.951219512195122,0.0520721787721139,0.0663075492503418,0.0630073363142578,0.0,1.951219512195122,0.0,5.853658536585366,5.853658536585366,4.0
2118,0.0022272259223684,10.0,0.0,1.0,1.26984126984127,0.0344304240413634,0.0495798106195633,0.0416608130900498,0.0,1.26984126984127,0.0,1.9047619047619049,1.9047619047619049,4.0
7667,0.0001200915553873,1000.0,0.0,0.4,1.1363636363636365,0.0565786214165827,0.0582037774678341,0.052891265680439,1.1363636363636365,1.1363636363636365,1.1363636363636365,4.239510489510489,3.977272727272728,2.0
2120,0.0078486057970542,10.0,0.0,1.0,1.1379800853485065,0.0205164989042519,0.0295437584221228,0.0248249636741448,0.0,1.1379800853485065,0.0,1.7069701280227594,1.7069701280227594,4.0
7442,7.724028448463387e-05,1000.0,0.0,0.43,1.404494382022472,0.0188441038353167,0.028149834124362,0.0228013656407332,1.2640449438202246,0.7724719101123596,0.0,4.143258426966292,4.143258426966292,2.5
6674,8.8237004960048e-06,1000.0,0.0,0.47,1.6017316017316017,0.0357173454493468,0.0484501216495853,0.0408499618711261,1.6951067253092955,1.6017316017316017,0.0,15.627705627705629,15.627705627705629,1.5
548,8.694281414576543e-06,200.0,0.0,0.4,1.1542160949022122,0.0397854193251219,0.0572910038281755,0.0481403573833975,1.2824623276691247,1.1542160949022122,0.0,3.3664636101314525,3.3664636101314525,2.0
10070,0.0005999364504855,83.86972965131005,0.0,0.4,0.6547208821502417,0.0277811911368881,0.0509930203676021,0.0347650420821124,1.3783597518952446,0.6547208821502417,0.0,2.274293590627153,2.274293590627153,4.0
7197,0.0002415863968866,1000.0,0.0,0.4,1.2106537530266344,0.0244927278652279,0.0317883505381102,0.0296362007169258,1.452784503631961,1.2106537530266344,0.0,4.43906376109766,4.43906376109766,1.5
2384,1.2639094353400071e-05,1000.0,0.0,0.55,1.9444444444444444,0.0363867579224404,0.0512390239117601,0.0440279770861529,1.1333333333333333,1.9444444444444444,0.0,4.166666666666667,4.166666666666667,2.0
7098,0.0001360041408241,100.0,0.0,0.4,1.3594232749742534,0.027640606787955,0.0398024737746552,0.0334451342134256,2.059732234809475,1.3594232749742534,1.0298661174047374,2.5746652935118437,1.956745623069001,2.0
4235,6.051740923770285e-06,1000.0,30.0,1.0,2.1238938053097343,0.0374593040087786,0.0539413977726412,0.0453257578506221,0.0,2.1238938053097343,0.0,6.371681415929203,6.371681415929203,4.0
10507,0.0029008232812191,40.0,0.0,1.0,0.9949148795047534,0.0397863370519576,0.0521525089480398,0.0435601651841544,0.0,0.9949148795047534,0.0,4.421843908910016,4.421843908910016,3.915
5370,1.3781958140918232e-05,50.0,0.0,0.38,1.36046511627907,0.0428973513480308,0.0617721859411643,0.0519057951311173,2.72093023255814,0.627906976744186,0.0,3.1395348837209305,3.1395348837209305,2.0
5894,1.5892306683307493e-05,65.0,13.0,0.4,1.7687905806500963,0.0164242217073155,0.0236508792585343,0.0198733082658518,2.0466028524527258,1.7687905806500963,0.0,1.85470490099414,1.85470490099414,4.0
2095,0.0133724288594615,50.0,0.0,1.0,1.0570824524312898,0.0083009074977492,0.0119533067967588,0.0100440980722765,0.0,1.0570824524312898,0.0,4.228329809725159,4.228329809725159,4.0
2482,0.0143929509626063,1000.0,0.0,1.0,0.925925925925926,0.0319675439558064,0.0368547510687176,0.0333587395258855,0.0,0.925925925925926,0.0,6.481481481481481,6.481481481481481,3.0
5260,9.647370698642764e-05,50.0,0.0,0.47,1.308139534883721,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,1.0988372093023258,0.0,3.1395348837209305,3.1395348837209305,2.0
7458,0.0079725202242594,1000.0,0.0,1.0,1.3141993957703924,0.0507214208529342,0.0730388460282253,0.0613729192320504,0.0,1.3141993957703924,0.0,7.552870090634442,7.552870090634442,1.19175359259421
10503,0.0001774621759333,23.30801313706344,0.0,0.47,1.9807692307692308,0.029980093492797,0.0431713346296276,0.0362759131262843,1.5384615384615383,2.557692307692308,2.6923076923076925,2.980769230769231,2.000000000000001,1.4
3753,0.007285042111873,200.0,30.0,0.38,0.5853658536585366,0.0233076920900388,0.0337705758163285,0.0282023074289469,0.8991869918699187,0.6422764227642276,2.439024390243902,2.5284552845528454,1.4308943089430894,1.5
7700,8.84715957338651e-06,1000.0,0.0,0.4,1.665972511453561,0.0321137359490732,0.0362861627308973,0.032535509794945,1.3536026655560185,1.665972511453561,1.3536026655560185,4.737609329446064,4.425239483548522,2.0
8023,7.317209527671459e-05,1000.0,60.0,0.4,0.7181696932389454,0.0259178154553198,0.0339517721731073,0.0307866084609398,1.3337437160151842,0.7181696932389454,1.3337437160151842,5.591464040217503,5.283677028829383,2.0
1526,0.0013940407002052,1000.0,0.0,0.4,1.0,0.0459551385656078,0.0661753995344753,0.0556057176643855,0.7333333333333333,1.0,0.0,3.05,3.05,2.0
2054,0.0085646066903351,50.0,0.0,1.0,1.2987012987012987,0.0174170364121872,0.0250805324335496,0.0210746140587466,0.0,1.2987012987012987,0.0,1.948051948051948,1.948051948051948,4.0
7956,4.225437630669567e-06,1000.0,25.0,0.4,1.3544488435090645,0.0356584247965794,0.0363192618568311,0.0325625300274669,1.3544488435090645,1.3544488435090645,1.3544488435090645,5.053136070014586,4.740570952281725,2.0
1928,0.0142512457628137,10.0,0.0,1.0,0.9661835748792272,0.0140700830559324,0.0202609196005427,0.0157311723034492,0.0,0.9661835748792272,0.0,1.4492753623188406,1.4492753623188406,2.0
10301,0.0142778428475014,50.16973275598149,0.0,1.0,1.2595744680851066,0.0194114195036776,0.0495823734309101,0.0246582878262802,0.0,1.2595744680851066,0.0,1.3276595744680846,1.3276595744680846,2.72
9417,0.0016841985548116,30.0,0.0,0.45,1.6766467065868265,0.0225068307414778,0.0433938344013141,0.0242542998675281,0.9580838323353292,1.6766467065868265,1.1017964071856288,2.095808383233533,1.497005988023952,1.3333333333333333
6431,0.0001322853267576,1000.0,0.0,0.44,1.5614543832255188,0.0231498658802137,0.0348864101814088,0.0279651539643529,0.9950412911872888,1.5614543832255188,0.0,7.506134285076956,7.506134285076956,1.5
2110,0.0052161980799418,20.0,0.0,1.0,1.2919896640826876,0.0200091796851286,0.0288132187465853,0.0242111074190057,0.0,1.2919896640826876,0.0,1.9379844961240311,1.9379844961240311,4.0
1803,1.4869498981245863e-05,1000.0,0.0,0.43,2.034482758620689,0.0100422503071004,0.0144608404422246,0.0121511228715915,1.8482758620689652,1.7586206896551726,0.4724137931034483,2.1034482758620685,1.1172413793103448,1.5
7865,0.0001265978453074,1000.0,25.0,0.47,0.9813542688910696,0.0398350260666531,0.0519366364041953,0.0473531474883147,1.2757605495583906,0.9813542688910696,1.2757605495583906,5.053974484789009,4.759568204121687,2.0
5896,7.633215664420627e-06,65.0,15.0,0.4,1.716856363686896,0.0127617818169915,0.0183769658164678,0.0154417559985598,2.0292636732209064,1.716856363686896,0.0,1.875963310344044,1.875963310344044,4.0
7375,0.0001129895721656,1000.0,0.0,0.4,1.2026458208057726,0.0416066878736606,0.0551281615633618,0.0503440923271294,2.164762477450391,0.6614552014431749,0.0,3.5478051713770293,3.5478051713770293,1.5
2206,0.0027607500536335,1000.0,0.0,0.45,1.433556460252558,0.0177276514578577,0.0260514520190948,0.0214504582640078,0.8355586225472053,1.433556460252558,0.0,3.071906700541196,3.071906700541196,2.0
5688,0.0001553427989642,1000.0,0.0,0.4,1.540785498489426,0.0403332150173427,0.0580798296249734,0.0488031901709846,0.6042296072507553,1.540785498489426,0.0,4.169184290030211,4.169184290030211,1.3333333333333333
6691,0.0041839982796655,1000.0,0.0,0.5,0.767650556816953,0.0339468909441002,0.0509762775496295,0.0416221732950338,0.96410657073831,0.767650556816953,0.0,7.795437344577792,7.795437344577792,1.5
1897,0.0004934831883964,50.0,0.0,1.0,2.570694087403599,0.0132949066007707,0.0191446655051098,0.0153484996108157,0.0,2.570694087403599,0.0,3.856041131105398,3.856041131105398,2.0
6478,0.0002299025257936,1000.0,0.0,0.45,1.329588014981273,0.0367127410388974,0.0519942451915423,0.0421447282334282,0.8422440530634854,1.329588014981273,0.0,6.296816479400748,6.296816479400748,1.5
1112,0.0012615503765951,20.0,0.0,1.0,1.3921113689095128,0.0341120126703319,0.049121298245278,0.0412755353311016,0.0,1.3921113689095128,0.0,1.8561484918793505,1.8561484918793505,4.0
7596,1.4968828057763955e-05,1000.0,0.0,0.4,1.2755102040816328,0.0262152946523046,0.033407654325879,0.0303630214570146,1.6581632653061225,1.2755102040816328,1.6581632653061225,6.5688775510204085,6.186224489795919,2.0
7296,4.066488117567988e-05,1000.0,0.0,0.4,1.6931216931216932,0.0420320118026157,0.0593334937709701,0.050858734281165,1.9047619047619049,1.164021164021164,0.0,6.243386243386243,6.243386243386243,1.5
7982,2.4528244094729323e-06,1000.0,25.0,0.4,1.4247551202137134,0.0461068805828542,0.0597691888760457,0.0543869790670195,1.157613535173642,1.4247551202137134,1.157613535173642,4.051647373107747,3.784505788067676,2.0
10204,0.0056375394349645,40.192765631356586,0.0,1.0,1.4201420142014205,0.0390883636546088,0.0463865097413933,0.0384846914318317,0.0,1.07010701070107,0.0,2.3802380238023804,2.3802380238023804,2.7
2339,0.000713324953958,1000.0,0.0,0.45,1.9444444444444444,0.0130698459115804,0.0192066312039084,0.0158145135530123,1.1333333333333333,1.9444444444444444,0.0,4.166666666666667,4.166666666666667,2.0
6771,0.0002666651156762,1000.0,0.0,0.4,1.207207207207207,0.0234012504991088,0.0339544560547629,0.0267583069282122,1.1247623584011863,1.207207207207207,0.0,6.13063063063063,6.13063063063063,1.5
8189,0.0004147724558173,1000.0,60.0,0.47,0.5327245053272451,0.0463843029741728,0.0570103451540693,0.0520154073062935,0.9893455098934552,0.5327245053272451,0.9893455098934552,4.147640791476409,3.919330289193304,2.0
10491,2.7876071809353103e-05,22.791445766484284,0.0,0.47,1.6825396825396826,0.0335303552911031,0.0482837116191884,0.0405717299022347,1.2698412698412698,2.1904761904761907,2.2222222222222223,2.412698412698413,1.6031746031746037,1.4
7144,0.0006792046742769,100.0,0.0,0.4,1.135972461273666,0.0330776365474807,0.0476317966283722,0.0400239402224516,1.721170395869191,1.135972461273666,0.8605851979345955,3.442340791738382,2.925989672977625,2.0
3949,0.0014886613254499,1000.0,0.0,1.0,1.6947291361639825,0.0364164967031552,0.0450878293267848,0.0440639610108178,0.0,1.6947291361639825,0.0,3.660322108345535,3.660322108345535,2.0
5300,6.890979070459117e-05,50.0,0.0,0.38,1.255813953488372,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
7214,0.0026681164818831,1000.0,0.0,0.4,0.867244829886591,0.0240022802636651,0.0344254441014954,0.0290427591190348,1.200800533689126,0.867244829886591,0.0,3.8025350233488986,3.8025350233488986,1.5
2326,0.0005889682400104,1000.0,0.0,0.4,1.9444444444444444,0.0130698459115804,0.0192066312039084,0.0158145135530123,1.1333333333333333,1.9444444444444444,0.0,4.166666666666667,4.166666666666667,2.0
6667,0.0002617624281536,1000.0,0.0,0.47,1.3668481408548592,0.0463689567808991,0.0622722015159316,0.0529383998977276,0.9071461914663436,1.3668481408548592,0.0,7.853585080505038,7.853585080505038,1.5
3664,1.8414880928743235e-05,42.5,0.0,0.47,1.458821004339573,0.0226017153611717,0.0325464701200873,0.0273480755870178,5.030417256343356,1.3079084866492725,2.096007190143065,1.9727984196616115,1.2492202853252667,1.5
5312,3.4454895352295586e-05,50.0,0.0,0.4,1.622093023255814,0.0428973513480308,0.0617721859411643,0.0519057951311173,2.72093023255814,0.627906976744186,0.0,3.1395348837209305,3.1395348837209305,2.0
10529,0.0007986732914684,40.0,0.0,1.0,2.304147465437788,0.0315897912653546,0.0483936074947894,0.0362592585152619,0.0,2.304147465437788,0.0,4.850836769342712,4.850836769342712,1.693
6632,0.0018201116276975,1000.0,0.0,0.47,1.1929170549860204,0.0226212088158052,0.0327773213680368,0.0258030042612998,0.9232001059059258,1.1929170549860204,0.0,6.295433364398881,6.295433364398881,1.5
1971,0.0073515580191391,10.0,0.0,1.0,1.0080645161290325,0.0244219310071575,0.0351675806503068,0.0323900167473052,0.0,1.0080645161290325,0.0,1.5120967741935485,1.5120967741935485,4.0
3836,2.76675340736994e-05,200.0,0.0,0.38,1.2519561815336464,0.0226249315797936,0.0325799014749027,0.0273761672115502,0.8211359661235386,1.4158151523520206,0.7824726134585289,1.9699898738838253,1.7858786707171128,1.3
9434,0.0017434052719574,30.0,0.0,0.45,1.8181818181818183,0.0132344618913628,0.0345348975981717,0.0175604196318499,1.038961038961039,1.8181818181818183,1.1948051948051948,2.2727272727272725,1.6233766233766234,1.3333333333333333
7696,3.9187443311728e-05,1000.0,0.0,0.4,1.3341543513957308,0.0160974358845817,0.0215694717477887,0.0196311368208074,1.3341543513957308,1.3341543513957308,1.3341543513957308,4.977422003284072,4.669540229885058,2.0
5323,0.0011852484001189,50.0,0.0,0.4,0.7848837209302326,0.0428973513480308,0.0617721859411643,0.0519057951311173,2.72093023255814,0.627906976744186,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
7674,7.68584572351463e-06,1000.0,0.0,0.4,1.5251055842327548,0.0285024453592149,0.0364410990284054,0.0330120401657643,1.5251055842327548,1.5251055842327548,1.5251055842327548,5.689816987329892,5.337869544814642,2.0
1936,0.0047156872631114,10.0,0.0,1.0,1.699235344095157,0.0214789117473259,0.0309296329161494,0.0193569774825747,0.0,1.699235344095157,0.0,1.1328235627301049,1.1328235627301049,2.0
219,0.0007125452748274,13.18,0.0,0.4,1.1133333333333333,0.0326308676205499,0.0469884493735919,0.0394833498208654,1.218,0.78,0.0,1.7533333333333334,1.7533333333333334,3.0
1595,0.0086782467865903,52.0,0.0,1.0,1.2422360248447206,0.0279726930399352,0.0402806779775067,0.0338469585783216,0.0,1.2422360248447206,0.0,3.1055900621118013,3.1055900621118013,2.0
3798,2.4509552013281066e-06,200.0,0.0,0.38,2.118823629121112,0.0348009122571098,0.0501133136502381,0.0421091038311029,1.2712941774726672,2.118823629121112,1.7798118484617342,2.288329519450801,1.6103059581320451,1.5
7791,2.3003402619591543e-05,1000.0,0.0,0.47,1.5112764473378284,0.0272465241113228,0.0370768549518594,0.0336797772284226,1.5112764473378284,1.5112764473378284,1.5112764473378284,5.638223668914206,5.2894675656824,2.0
2222,0.0015972132617624,1000.0,0.0,0.4,1.433556460252558,0.0177276514578577,0.0260514520190948,0.0214504582640078,0.8355586225472053,1.433556460252558,0.0,3.071906700541196,3.071906700541196,2.0
1433,0.001026166296528,1000.0,0.0,0.7,1.1811023622047243,0.0385871246137666,0.0555654594438239,0.0466904207826576,0.0,0.7874015748031495,0.0,7.2047244094488185,7.2047244094488185,4.0
2042,0.0041669382737345,20.0,0.0,1.0,1.53315446531238,0.0160604995734279,0.0231271193857362,0.0194332044838478,0.0,1.53315446531238,0.0,2.29973169796857,2.29973169796857,2.0
1990,0.0030614063430983,50.0,0.0,1.0,1.9579050416054824,0.0091709471568017,0.0132061639057945,0.0110968460597301,0.0,1.9579050416054824,0.0,2.936857562408223,2.936857562408223,2.0
234,0.0001153945750786,8.82,0.0,0.4,1.2994011976047906,0.0409136627229668,0.0589156743210722,0.0495055318947898,4.071856287425151,1.0,1.8562874251497008,4.089820359281438,1.9940119760479045,1.5
2394,0.0002165059692135,1000.0,0.0,0.55,2.5,0.0070752029293634,0.0104448848379806,0.0085609955445297,1.4571428571428569,2.5,0.0,5.357142857142857,5.357142857142857,2.0
8207,0.0001644346020328,1000.0,60.0,0.47,0.7843137254901961,0.0280255409114774,0.0335131491702856,0.0302514307028462,1.0196078431372548,0.7843137254901961,1.0196078431372548,4.03921568627451,3.803921568627451,2.0
2087,0.0142960246198916,50.0,0.0,1.0,0.74487895716946,0.025724178535661,0.0370428170913519,0.0311262560281498,0.0,0.74487895716946,0.0,2.97951582867784,2.97951582867784,4.0
6615,1.3278257852301952e-05,1000.0,0.0,0.47,1.8009247992212216,0.0432349648557597,0.0539249609944968,0.0471634752426534,2.1701196575221777,1.8009247992212216,0.0,17.57118520321246,17.57118520321246,1.5
7930,0.0002060660062198,1000.0,25.0,0.4,0.6916996047430831,0.0180307880148459,0.0230750868816168,0.0209012693307925,1.2845849802371545,0.6916996047430831,1.2845849802371545,5.3853754940711465,5.088932806324111,2.0
1996,0.0108663419154421,50.0,0.0,1.0,1.2622278321236984,0.0192949296810006,0.0277846987406409,0.0233468649140107,0.0,1.2622278321236984,0.0,1.8933417481855472,1.8933417481855472,2.0
9415,0.000932719601799,30.0,0.0,0.45,1.794871794871795,0.0233181863352545,0.0432462329587656,0.0257455993784772,1.0256410256410258,1.794871794871795,1.1794871794871795,2.243589743589744,1.6025641025641026,1.3333333333333333
5375,5.512783256367293e-05,50.0,0.0,0.38,1.255813953488372,0.0428973513480308,0.0617721859411643,0.0519057951311173,2.72093023255814,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,2.0
1094,0.0010795638813658,20.0,0.0,1.0,1.400560224089636,0.032763880830508,0.0471799883959316,0.0396442958049147,0.0,1.400560224089636,0.0,5.602240896358544,5.602240896358544,4.0
7916,0.000172452053289,1000.0,25.0,0.4,0.7653619068445223,0.0305822812359666,0.033066326300432,0.0301450848415322,1.4213863984255413,0.7653619068445223,1.4213863984255413,5.958889131860923,5.630876886070413,2.0
1501,0.0039925120031465,1000.0,0.0,0.8818815331010453,0.6968641114982579,0.0389918785475506,0.0561483051084729,0.0471801730425362,2.787456445993032,0.3484320557491289,0.0,3.18815331010453,3.18815331010453,4.0
7897,4.803232326327424e-05,1000.0,25.0,0.47,1.3864818024263432,0.022094758492053,0.0331142920601253,0.0294582073866482,1.126516464471404,1.3864818024263432,1.126516464471404,3.9428076256499134,3.682842287694974,2.0
2279,1.2850324394958324e-05,1000.0,0.0,0.4,2.5,0.010165435709007,0.0142328362796749,0.0123001772078985,1.4571428571428569,2.5,0.0,5.357142857142857,5.357142857142857,2.0
5847,4.724884304460801e-06,65.0,40.0,0.4,1.9176683521394624,0.0200174899963689,0.0288251855947713,0.0242211628956064,2.1818181818181817,1.9176683521394624,0.0,1.9452252264983965,1.9452252264983965,4.0
7864,5.132867082722259e-05,1000.0,25.0,0.47,1.060332944544587,0.0466427428828489,0.0527595460861002,0.0482401259214879,1.3784328279079632,1.060332944544587,1.3784328279079632,5.460714664404623,5.142614781041247,2.0
861,0.0133241042522096,20.0,0.0,1.0,1.2510425354462051,0.037094306044077,0.0534158007034709,0.0448841103133332,0.0,1.2510425354462051,0.0,3.336113427856547,3.336113427856547,2.0
2021,0.0153729376281327,50.0,0.0,1.0,1.0368066355624677,0.0050213288817732,0.0072307135897534,0.0060758079469456,0.0,1.0368066355624677,0.0,4.147226542249871,4.147226542249871,2.0
1469,0.0048595327440406,1000.0,0.0,0.9052631578947368,0.6578947368421053,0.0386587944776678,0.0556686640478416,0.0467771413179781,1.7543859649122808,0.2192982456140351,0.0,4.0131578947368425,4.0131578947368425,4.0
7095,6.665466047221189e-06,100.0,0.0,0.4,1.607795371498173,0.0426783932225012,0.0614568862404018,0.0516408557992265,2.4360535931790497,1.607795371498173,1.2180267965895248,3.045066991473812,2.3142509135200973,2.0
10455,0.0004319515044454,22.021656968865194,0.0,0.4,1.4528301886792454,0.0245038206386649,0.0352855017196775,0.0296496229727845,1.509433962264151,2.018867924528302,2.6415094339622645,3.4150943396226414,2.4528301886792456,1.4
4623,0.00032777271716,250.0,0.0,1.0,3.555555555555556,0.000839321103052,0.0256514337400899,0.003403591236566,0.0,3.555555555555556,0.0,2.088888888888889,2.088888888888889,2.5
4665,6.546414169627896e-05,100.0,0.0,1.0,3.329686533796319,0.0106959616582716,0.0154021847879111,0.0024175838473519,0.0,3.329686533796319,0.0,1.652951529277458,1.652951529277458,4.0
3937,0.0002298722868227,1000.0,0.0,1.0,2.6048543689320387,0.0265942023830249,0.0402650410683539,0.0321789848834601,0.0,2.6048543689320387,0.0,4.854368932038836,4.854368932038836,2.0
9409,0.0026440058622917,30.0,0.0,0.45,1.707317073170732,0.0123193843848644,0.0359221637492248,0.0166727510704763,0.975609756097561,1.707317073170732,1.121951219512195,2.1341463414634143,1.524390243902439,1.3333333333333333
7900,8.629437755145421e-06,1000.0,25.0,0.47,1.505174035747883,0.0233656078344318,0.0364340203333734,0.0324718477299376,1.2229539040451551,1.505174035747883,1.2229539040451551,4.280338664158043,3.998118532455315,2.0
8243,1.3020677149844708e-05,1000.0,45.0,0.47,1.124567474048443,0.0271299259949395,0.03221590177617,0.0289944680351743,1.124567474048443,1.124567474048443,1.124567474048443,4.195501730103806,3.935986159169551,2.0
7816,0.0001109688855343,1000.0,10.0,0.47,1.211556383970177,0.0268454456334563,0.0337964848474475,0.0302610559356703,1.211556383970177,1.211556383970177,1.211556383970177,4.520037278657968,4.24044734389562,2.0
1034,0.0005783905886122,20.0,0.0,1.0,1.990445859872612,0.0366037258831018,0.0527093652716667,0.0442905083185532,0.0,1.990445859872612,7.961783439490446,3.1847133757961785,1.5923566878980893,2.0
4020,0.0021865303013353,1000.0,0.0,1.0,1.1538461538461535,0.0325247710377383,0.0470707297510374,0.0393549729556634,0.0,1.1538461538461535,0.0,5.538461538461538,5.538461538461538,4.0
5216,2.067293721137735e-05,50.0,0.0,0.38,1.7267441860465116,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.1511627906976745,1.0988372093023258,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
2472,0.066265068155301,1000.0,0.0,1.0,0.0,0.0353676098589821,0.0357073310914922,0.0427948079293684,0.0,0.0,0.0,6.722689075630253,6.722689075630253,4.0
7739,0.0006152957262506,1000.0,0.0,0.47,0.745156482861401,0.0331608936179132,0.0347944448110479,0.0318240919422859,1.3838620395997443,0.745156482861401,1.3838620395997443,5.801575473706622,5.48222269533745,2.0
6554,0.0001394144639952,1000.0,0.0,0.4,0.9971659494069488,0.0567426368073818,0.0667933112290126,0.0576283621440021,0.9466598621563004,0.9971659494069488,0.0,7.174346593891047,7.174346593891047,2.0
7891,5.15178556478037e-06,1000.0,25.0,0.47,1.4940811400988392,0.0430323937889586,0.0491338520858102,0.0448260317979674,1.4940811400988392,1.4940811400988392,1.4940811400988392,5.574071945753361,5.229283990345937,2.0
3799,9.590203402043534e-06,200.0,0.0,0.38,1.8922191946715103,0.0323859744966209,0.0466358032751341,0.0391870291409113,1.1353315168029063,1.8922191946715103,1.589464123524069,2.043596730245232,1.438086587950348,1.5
1371,0.0071975036891337,1000.0,0.0,0.7360902255639099,0.9398496240601504,0.0400558222817745,0.0576803840857553,0.0484675449609471,0.0,0.5639097744360902,0.0,3.43984962406015,3.43984962406015,2.0
2249,0.0011939123886144,1000.0,0.0,0.45,1.7188108029321536,0.0147855652461364,0.0207015749717695,0.0178905339478251,1.0018211537090267,1.7188108029321536,0.0,3.6831660062831855,3.6831660062831855,2.0
4842,0.0013437106663003,500.0,0.0,0.47,0.8831794460056203,0.0268572528752197,0.0419644576175309,0.0324972759790159,0.8028904054596547,1.0638297872340423,0.8028904054596547,3.0309112806101965,2.027298273785628,1.5
7117,2.2564807715117883e-05,100.0,0.0,0.4,1.2966601178781925,0.032335676417236,0.0465633740408199,0.0391261684648556,1.9646365422396856,1.2966601178781925,0.9823182711198428,2.455795677799607,1.8664047151277012,2.0
4810,7.65996890610262e-06,1000.0,6.0,0.47,1.6304347826086958,0.0301824717964378,0.0427673664526956,0.0365207908736898,2.2826086956521743,1.6304347826086958,1.0217391304347827,3.152173913043479,2.245652173913044,1.5
7875,2.780152063097665e-06,1000.0,25.0,0.47,1.4076576576576576,0.0237542669910679,0.0316501263101813,0.0291668102992517,1.829954954954955,1.4076576576576576,1.829954954954955,7.249436936936936,6.827139639639639,2.0
6724,7.525424039876294e-05,1000.0,0.0,0.38,1.308139534883721,0.0354752329139908,0.0505938929465831,0.0409810532867323,1.014889914399561,1.308139534883721,0.0,6.531007751937984,6.531007751937984,1.5
10184,0.0206430010155811,58.32606067666516,0.0,1.0,1.4881576189478098,0.0093254616959765,0.0245746242738541,0.0149926235116938,0.0,1.4881576189478098,0.0,2.494236009222385,2.494236009222385,2.7
